orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,Period
Central Ethiopian Region,Hadiya Zone,Soro Woreda,R80YeZFahVi,Yekatit 2015,0.0,302.0,428.0,70.3962703962704,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Ginbot 2015,9.0,0.0,0.0,0.0,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Hamle 2014,0.0,57.0,133.0,42.53731343283582,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Megabit 2015,6.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Meskerem 2015,0.0,102.0,289.0,35.172413793103445,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Miazia 2015,75.0,0.0,0.0,0.0,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Nehase 2014,2.0,64.0,244.0,26.122448979591837,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Sene 2015,14.0,0.0,0.0,0.0,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Tikemet 2015,0.0,26.0,115.0,22.41379310344828,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Hadiya Zone,West Badewacho Woreda,Fdq1Hyl9ZJ9,Yekatit 2015,16.0,77.0,149.0,51.33333333333333,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Ginbot 2015,1.0,62.0,633.0,9.779179810725552,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Hamle 2014,0.0,134.0,1066.0,12.558575445173384,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Hidar 2015,0.0,201.0,1664.0,12.072072072072071,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Megabit 2015,0.0,39.0,587.0,6.63265306122449,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Meskerem 2015,2.0,139.0,1034.0,13.429951690821255,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Miazia 2015,0.0,41.0,654.0,6.259541984732825,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Nehase 2014,0.0,194.0,1120.0,17.305976806422837,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Sene 2015,0.0,201.0,1249.0,16.08,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Tahesas 2015,0.0,74.0,733.0,10.08174386920981,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Tikemet 2015,0.0,141.0,869.0,16.206896551724135,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Tir 2015,0.0,46.0,526.0,8.72865275142315,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Halaba Zone,Atoti Ulo Woreda,tMINMJ3CZ85,Yekatit 2015,0.0,50.0,552.0,9.041591320072332,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Ginbot 2015,0.0,211.0,891.0,23.654708520179373,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Hamle 2014,0.0,238.0,1053.0,22.58064516129032,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Hidar 2015,0.0,188.0,1797.0,10.456062291434929,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Megabit 2015,1.0,150.0,1413.0,10.608203677510607,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Meskerem 2015,0.0,195.0,1270.0,15.342250196695517,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Miazia 2015,0.0,130.0,1079.0,12.037037037037036,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Nehase 2014,2.0,208.0,1103.0,18.84057971014493,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Sene 2015,0.0,791.0,2541.0,31.11723052714398,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Tahesas 2015,0.0,135.0,1169.0,11.538461538461538,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Tikemet 2015,0.0,128.0,1292.0,9.899458623356535,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Tir 2015,0.0,56.0,639.0,8.75,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Halaba Zone,Halaba Kulito Town Administration,b8HVuzoPqWq,Yekatit 2015,2.0,123.0,1245.0,9.871589085072232,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Ginbot 2015,0.0,234.0,1423.0,16.43258426966292,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Hamle 2014,0.0,265.0,1108.0,23.89540126239856,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Hidar 2015,2.0,385.0,2661.0,14.46280991735537,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Megabit 2015,0.0,73.0,961.0,7.588357588357589,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Meskerem 2015,3.0,518.0,2108.0,24.561403508771928,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Miazia 2015,0.0,129.0,1527.0,8.44240837696335,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Nehase 2014,2.0,375.0,1574.0,23.809523809523807,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Sene 2015,0.0,1034.0,3670.0,28.166712067556528,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Tahesas 2015,0.0,197.0,1546.0,12.73432449903038,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Tikemet 2015,3.0,368.0,1535.0,23.958333333333336,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Tir 2015,1.0,93.0,643.0,14.440993788819876,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Halaba Zone,Wera Dijo Woreda,OT6sjQAxYQb,Yekatit 2015,4.0,155.0,1269.0,12.20472440944882,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Ginbot 2015,0.0,210.0,1275.0,16.4576802507837,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Hamle 2014,0.0,158.0,1068.0,14.780168381665106,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Hidar 2015,0.0,418.0,1509.0,27.68211920529801,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Megabit 2015,0.0,132.0,1122.0,11.754229741763137,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Meskerem 2015,0.0,247.0,1295.0,19.05864197530864,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Miazia 2015,0.0,161.0,898.0,17.908787541713014,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Nehase 2014,1.0,221.0,1236.0,17.865804365400162,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Sene 2015,6.0,473.0,1867.0,25.321199143468952,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Tahesas 2015,1.0,188.0,1371.0,13.702623906705538,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Tikemet 2015,0.0,246.0,1239.0,19.838709677419356,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Tir 2015,1.0,106.0,785.0,13.486005089058525,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Halaba Zone,Wera Woreda,u0MgyEXsnVQ,Yekatit 2015,3.0,145.0,1014.0,14.285714285714285,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Ginbot 2015,0.0,267.0,1563.0,17.07161125319693,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Hamle 2014,0.0,27.0,345.0,7.803468208092486,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Hidar 2015,2.0,476.0,1567.0,30.357142857142858,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Megabit 2015,0.0,153.0,1511.0,10.11904761904762,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Meskerem 2015,22.0,50.0,503.0,9.92063492063492,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Miazia 2015,0.0,126.0,904.0,13.922651933701658,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Nehase 2014,0.0,30.0,388.0,7.712082262210797,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Sene 2015,1.0,312.0,1900.0,16.41241451867438,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Tahesas 2015,2.0,360.0,1766.0,20.37351443123939,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Tikemet 2015,0.0,68.0,594.0,11.428571428571429,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Tir 2015,0.0,143.0,1153.0,12.39168110918544,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Kebena Special Woreda,Kebena Special Woreda,UdapVUqZX5c,Yekatit 2015,0.0,151.0,967.0,15.599173553719009,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Ginbot 2015,0.0,94.0,563.0,16.666666666666664,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Hamle 2014,0.0,110.0,555.0,19.784172661870503,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Hidar 2015,0.0,168.0,499.0,33.6,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Megabit 2015,5.0,187.0,728.0,25.65157750342936,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Meskerem 2015,1.0,140.0,460.0,30.36876355748373,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Miazia 2015,0.0,166.0,1251.0,13.258785942492011,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Nehase 2014,0.0,123.0,618.0,19.87075928917609,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Sene 2015,0.0,475.0,1115.0,42.562724014336915,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Tahesas 2015,0.0,144.0,598.0,24.040066777963272,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Tikemet 2015,0.0,113.0,414.0,27.228915662650603,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Tir 2015,0.0,109.0,460.0,23.644251626898047,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Kembata Zone,Adilo Zuria Woreda,DJssqVjbF6P,Yekatit 2015,0.0,111.0,658.0,16.84370257966616,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Ginbot 2015,0.0,27.0,240.0,11.20331950207469,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Hamle 2014,0.0,7.0,143.0,4.861111111111112,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Hidar 2015,0.0,19.0,178.0,10.614525139664805,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Megabit 2015,0.0,7.0,65.0,10.606060606060606,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Meskerem 2015,0.0,10.0,116.0,8.547008547008547,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Miazia 2015,0.0,14.0,77.0,17.94871794871795,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Nehase 2014,0.0,29.0,266.0,10.861423220973784,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Sene 2015,0.0,37.0,340.0,10.850439882697946,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Tahesas 2015,0.0,19.0,163.0,11.585365853658535,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Tikemet 2015,0.0,12.0,105.0,11.320754716981131,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Tir 2015,0.0,9.0,78.0,11.39240506329114,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Kembata Zone,Angacha Town,rQsKTz7BDFJ,Yekatit 2015,0.0,19.0,198.0,9.547738693467336,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Ginbot 2015,0.0,0.0,0.0,0.0,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Hamle 2014,0.0,24.0,114.0,20.869565217391305,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Hidar 2015,0.0,44.0,148.0,29.53020134228188,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Megabit 2015,60.0,71.0,261.0,27.099236641221378,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Meskerem 2015,0.0,54.0,144.0,37.24137931034483,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Miazia 2015,7.0,30.0,350.0,8.547008547008547,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Nehase 2014,1.0,23.0,115.0,19.82758620689655,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Sene 2015,13.0,58.0,233.0,24.786324786324787,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Tahesas 2015,8.0,42.0,227.0,18.421052631578945,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Tikemet 2015,0.0,17.0,98.0,17.17171717171717,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Tir 2015,8.0,44.0,246.0,17.813765182186234,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Kembata Zone,Angacha Woreda,OSKc0qhFacw,Yekatit 2015,65.0,81.0,362.0,22.31404958677686,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Ginbot 2015,0.0,22.0,153.0,14.285714285714285,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Hamle 2014,0.0,10.0,197.0,5.05050505050505,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Hidar 2015,0.0,17.0,106.0,15.887850467289718,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Megabit 2015,0.0,30.0,229.0,13.043478260869565,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Meskerem 2015,0.0,8.0,76.0,10.38961038961039,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Miazia 2015,0.0,27.0,127.0,21.09375,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Nehase 2014,0.0,4.0,133.0,2.9850746268656714,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Sene 2015,0.0,59.0,162.0,36.19631901840491,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Tahesas 2015,0.0,14.0,46.0,29.78723404255319,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Tikemet 2015,0.0,12.0,94.0,12.63157894736842,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Tir 2015,0.0,15.0,226.0,6.607929515418502,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Kembata Zone,Demboya Town,SBiV3uiJNF3,Yekatit 2015,0.0,32.0,118.0,26.89075630252101,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Ginbot 2015,5.0,86.0,294.0,29.152542372881356,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Hamle 2014,2.0,35.0,211.0,16.50943396226415,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Hidar 2015,14.0,54.0,184.0,29.18918918918919,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Megabit 2015,1.0,31.0,180.0,17.12707182320442,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Meskerem 2015,0.0,55.0,218.0,25.11415525114155,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Miazia 2015,0.0,57.0,282.0,20.141342756183743,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Nehase 2014,0.0,17.0,57.0,29.310344827586203,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Sene 2015,8.0,141.0,391.0,35.96938775510204,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Tahesas 2015,0.0,33.0,111.0,29.464285714285715,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Tikemet 2015,4.0,35.0,246.0,14.17004048582996,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Tir 2015,0.0,75.0,377.0,19.84126984126984,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Kembata Zone,Demboya Woreda,VuBKdSgOdRN,Yekatit 2015,0.0,66.0,251.0,26.190476190476193,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Ginbot 2015,1.0,12.0,88.0,13.48314606741573,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Hamle 2014,2.0,8.0,72.0,10.95890410958904,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Hidar 2015,12.0,57.0,196.0,28.934010152284262,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Megabit 2015,4.0,7.0,64.0,10.76923076923077,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Meskerem 2015,5.0,17.0,87.0,19.318181818181817,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Miazia 2015,1.0,9.0,58.0,15.254237288135592,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Nehase 2014,5.0,4.0,30.0,12.903225806451612,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Sene 2015,2.0,8.0,65.0,12.12121212121212,2023-06-08,2023-07-07,2023 Jun
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Tahesas 2015,0.0,39.0,145.0,26.71232876712329,2022-12-10,2023-01-08,2022 Dec
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Tikemet 2015,2.0,23.0,120.0,19.00826446280992,2022-10-11,2022-11-09,2022 Oct
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Tir 2015,6.0,19.0,111.0,16.964285714285715,2023-01-09,2023-02-07,2023 Jan
Central Ethiopian Region,Kembata Zone,Doyo Gena Woreda,nw9lljAj0wv,Yekatit 2015,7.0,11.0,78.0,13.924050632911392,2023-02-08,2023-03-09,2023 Feb
Central Ethiopian Region,Kembata Zone,Doyogena Town,DX2h7jq9wB0,Ginbot 2015,1.0,1.0,8.0,11.11111111111111,2023-05-09,2023-06-07,2023 May
Central Ethiopian Region,Kembata Zone,Doyogena Town,DX2h7jq9wB0,Hamle 2014,0.0,0.0,2.0,0.0,2022-07-08,2022-08-06,2022 Jul
Central Ethiopian Region,Kembata Zone,Doyogena Town,DX2h7jq9wB0,Hidar 2015,1.0,1.0,6.0,14.285714285714285,2022-11-10,2022-12-09,2022 Nov
Central Ethiopian Region,Kembata Zone,Doyogena Town,DX2h7jq9wB0,Megabit 2015,1.0,1.0,5.0,16.666666666666664,2023-03-10,2023-04-08,2023 Mar
Central Ethiopian Region,Kembata Zone,Doyogena Town,DX2h7jq9wB0,Meskerem 2015,0.0,2.0,4.0,40.0,2022-09-11,2022-10-10,2022 Sept
Central Ethiopian Region,Kembata Zone,Doyogena Town,DX2h7jq9wB0,Miazia 2015,1.0,1.0,3.0,25.0,2023-04-09,2023-05-08,2023 Apr
Central Ethiopian Region,Kembata Zone,Doyogena Town,DX2h7jq9wB0,Nehase 2014,2.0,2.0,3.0,50.0,2022-08-07,2022-09-05,2022 Aug
Central Ethiopian Region,Kembata Zone,Doyogena Town,DX2h7jq9wB0,Sene 2015,7.0,20.0,49.0,40.0,2023-06-08,2023-07-07,2023 Jun
