Region,Zone,Woreda,Period,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,ADM3_PCODE,climate_source
Afar Region,Zone 2 Zone,Wassama Woreda,2025 Dec,13.4972,40.2338,848.54,28.8,18.8,23.8,8.012,47.5,ExXsmLJGFrS,Tahesas 2018,0.0,150.0,332.0,45.04504504504504,2025-12-10,2026-01-08,,imp_z_m
Afar Region,Zone 2 Zone,Wassama Woreda,2025 Oct,13.4972,40.2338,848.54,32.77,22.77,27.77,8.908,34.52,ExXsmLJGFrS,Tikemet 2018,0.0,56.0,177.0,31.46067415730337,2025-10-11,2025-11-09,,imp_z_m
Afar Region,Zone 2 Zone,Wassama Woreda,2026 Jan,13.4972,40.2338,848.54,29.4,19.4,24.4,8.431,39.32,ExXsmLJGFrS,Tir 2018,0.0,323.0,685.0,47.08454810495627,2026-01-09,2026-02-07,,imp_z_m
Afar Region,Zone 3 Zone,Abida Woreda,2025 Jul,10.0935,39.835,1034.12,32.82,22.82,27.82,114.726,43.44,YCb4sfDOYSL,Hamle 2017,9.0,25.0,94.0,26.31578947368421,2025-07-08,2025-08-06,,imp_z_m
Afar Region,Zone 3 Zone,Abida Woreda,2025 Nov,10.0935,39.835,1034.12,29.23,19.23,24.23,6.845,35.27,YCb4sfDOYSL,Hidar 2018,6.0,41.0,156.0,26.11464968152866,2025-11-10,2025-12-09,,imp_z_m
Afar Region,Zone 3 Zone,Abida Woreda,2025 Sept,10.0935,39.835,1034.12,31.46,21.46,26.46,52.604,43.69,YCb4sfDOYSL,Meskerem 2018,71.0,24.0,138.0,17.26618705035971,2025-09-11,2025-10-10,,imp_z_m
Afar Region,Zone 3 Zone,Abida Woreda,2025 Aug,10.0935,39.835,1034.12,30.63,20.63,25.63,163.141,54.63,YCb4sfDOYSL,Nehase 2017,35.0,18.0,137.0,13.043478260869565,2025-08-07,2025-09-05,,imp_z_m
Afar Region,Zone 3 Zone,Abida Woreda,2025 Dec,10.0935,39.835,1034.12,28.49,18.49,23.49,8.754,40.62,YCb4sfDOYSL,Tahesas 2018,0.0,41.0,158.0,25.78616352201258,2025-12-10,2026-01-08,,imp_z_m
Afar Region,Zone 3 Zone,Abida Woreda,2025 Oct,10.0935,39.835,1034.12,30.82,20.82,25.82,13.441,33.96,YCb4sfDOYSL,Tikemet 2018,0.0,22.0,151.0,14.473684210526317,2025-10-11,2025-11-09,,imp_z_m
Afar Region,Zone 3 Zone,Abida Woreda,2026 Jan,10.0935,39.835,1034.12,28.66,18.66,23.66,7.864,33.63,YCb4sfDOYSL,Tir 2018,0.0,30.0,82.0,36.144578313253014,2026-01-09,2026-02-07,,imp_z_m
Afar Region,Zone 3 Zone,Adobtele Town Administration,2025 Jul,10.0935,39.835,1034.12,32.82,22.82,27.82,114.726,43.44,vvJxjSUgNtQ,Hamle 2017,10.0,294.0,1189.0,24.705882352941178,2025-07-08,2025-08-06,,imp_z_m
Afar Region,Zone 3 Zone,Adobtele Town Administration,2025 Nov,10.0935,39.835,1034.12,29.23,19.23,24.23,6.845,35.27,vvJxjSUgNtQ,Hidar 2018,28.0,194.0,723.0,26.795580110497237,2025-11-10,2025-12-09,,imp_z_m
Afar Region,Zone 3 Zone,Adobtele Town Administration,2025 Sept,10.0935,39.835,1034.12,31.46,21.46,26.46,52.604,43.69,vvJxjSUgNtQ,Meskerem 2018,0.0,578.0,1953.0,29.58034800409417,2025-09-11,2025-10-10,,imp_z_m
Afar Region,Zone 3 Zone,Adobtele Town Administration,2025 Aug,10.0935,39.835,1034.12,30.63,20.63,25.63,163.141,54.63,vvJxjSUgNtQ,Nehase 2017,3.0,251.0,622.0,40.28892455858748,2025-08-07,2025-09-05,,imp_z_m
Afar Region,Zone 3 Zone,Adobtele Town Administration,2025 Dec,10.0935,39.835,1034.12,28.49,18.49,23.49,8.754,40.62,vvJxjSUgNtQ,Tahesas 2018,0.0,160.0,1150.0,13.900955690703736,2025-12-10,2026-01-08,,imp_z_m
Afar Region,Zone 3 Zone,Adobtele Town Administration,2025 Oct,10.0935,39.835,1034.12,30.82,20.82,25.82,13.441,33.96,vvJxjSUgNtQ,Tikemet 2018,12.0,301.0,964.0,31.191709844559583,2025-10-11,2025-11-09,,imp_z_m
Afar Region,Zone 3 Zone,Adobtele Town Administration,2026 Jan,10.0935,39.835,1034.12,28.66,18.66,23.66,7.864,33.63,vvJxjSUgNtQ,Tir 2018,0.0,337.0,898.0,37.4860956618465,2026-01-09,2026-02-07,,imp_z_m
Afar Region,Zone 3 Zone,Amibara Woreda,2025 Jul,9.1991,40.2134,819.1,34.89,24.89,29.89,85.616,38.1,osngDZGxldD,Hamle 2017,16.0,201.0,1140.0,17.616126205083262,2025-07-08,2025-08-06,ET020301,direct
Afar Region,Zone 3 Zone,Amibara Woreda,2025 Nov,9.1991,40.2134,819.1,31.71,21.71,26.71,4.01,28.9,osngDZGxldD,Hidar 2018,1.0,295.0,1250.0,23.58113509192646,2025-11-10,2025-12-09,ET020301,direct
Afar Region,Zone 3 Zone,Amibara Woreda,2025 Sept,9.1991,40.2134,819.1,33.71,23.71,28.71,39.782,38.6,osngDZGxldD,Meskerem 2018,8.0,318.0,1143.0,27.797202797202797,2025-09-11,2025-10-10,ET020301,direct
Afar Region,Zone 3 Zone,Amibara Woreda,2025 Aug,9.1991,40.2134,819.1,33.0,23.0,28.0,130.475,46.4,osngDZGxldD,Nehase 2017,29.0,303.0,1182.0,25.612848689771766,2025-08-07,2025-09-05,ET020301,direct
Afar Region,Zone 3 Zone,Amibara Woreda,2025 Dec,9.1991,40.2134,819.1,30.91,20.91,25.91,6.266,34.9,osngDZGxldD,Tahesas 2018,0.0,328.0,1243.0,26.366559485530544,2025-12-10,2026-01-08,ET020301,direct
Afar Region,Zone 3 Zone,Amibara Woreda,2025 Oct,9.1991,40.2134,819.1,33.27,23.27,28.27,8.639,27.2,osngDZGxldD,Tikemet 2018,0.0,359.0,1230.0,29.16328188464663,2025-10-11,2025-11-09,ET020301,direct
Afar Region,Zone 3 Zone,Amibara Woreda,2026 Jan,9.1991,40.2134,819.1,30.93,20.93,25.93,5.344,28.3,osngDZGxldD,Tir 2018,1.0,426.0,1465.0,29.058663028649384,2026-01-09,2026-02-07,ET020301,direct
Afar Region,Zone 3 Zone,Argoba Special Woreda,2025 Jul,10.9415,39.97,1559.1,30.74,20.74,25.74,149.525,40.5,GOpUOjJq80C,Hamle 2017,0.0,31.0,172.0,17.91907514450867,2025-07-08,2025-08-06,ET030401,direct
Afar Region,Zone 3 Zone,Argoba Special Woreda,2025 Nov,10.9415,39.97,1559.1,25.27,15.27,20.27,10.176,40.8,GOpUOjJq80C,Hidar 2018,0.0,30.0,242.0,12.34567901234568,2025-11-10,2025-12-09,ET030401,direct
Afar Region,Zone 3 Zone,Argoba Special Woreda,2025 Sept,10.9415,39.97,1559.1,27.58,17.58,22.58,63.88,49.1,GOpUOjJq80C,Meskerem 2018,0.0,28.0,185.0,15.053763440860216,2025-09-11,2025-10-10,ET030401,direct
Afar Region,Zone 3 Zone,Argoba Special Woreda,2025 Aug,10.9415,39.97,1559.1,27.11,17.11,22.11,185.809,64.6,GOpUOjJq80C,Nehase 2017,7.0,28.0,232.0,12.017167381974248,2025-08-07,2025-09-05,ET030401,direct
Afar Region,Zone 3 Zone,Argoba Special Woreda,2025 Dec,10.9415,39.97,1559.1,24.3,14.3,19.3,15.371,51.8,GOpUOjJq80C,Tahesas 2018,0.0,12.0,139.0,8.571428571428571,2025-12-10,2026-01-08,ET030401,direct
Afar Region,Zone 3 Zone,Argoba Special Woreda,2025 Oct,10.9415,39.97,1559.1,26.82,16.82,21.82,9.08,37.1,GOpUOjJq80C,Tikemet 2018,0.0,18.0,183.0,9.782608695652174,2025-10-11,2025-11-09,ET030401,direct
Afar Region,Zone 3 Zone,Argoba Special Woreda,2026 Jan,10.9415,39.97,1559.1,24.56,14.56,19.56,12.493,42.7,GOpUOjJq80C,Tir 2018,0.0,32.0,245.0,13.008130081300814,2026-01-09,2026-02-07,ET030401,direct
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,2025 Jul,9.0972,40.0255,893.5,33.68,23.68,28.68,100.404,40.0,dWV3IOGL4Rp,Hamle 2017,0.0,230.0,628.0,36.56597774244833,2025-07-08,2025-08-06,ET020302,direct
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,2025 Nov,9.0972,40.0255,893.5,30.9,20.9,25.9,5.104,28.7,dWV3IOGL4Rp,Hidar 2018,0.0,166.0,596.0,27.80569514237856,2025-11-10,2025-12-09,ET020302,direct
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,2025 Sept,9.0972,40.0255,893.5,32.78,22.78,27.78,35.105,38.7,dWV3IOGL4Rp,Meskerem 2018,0.0,232.0,501.0,46.21513944223107,2025-09-11,2025-10-10,ET020302,direct
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,2025 Aug,9.0972,40.0255,893.5,31.98,21.98,26.98,140.839,48.0,dWV3IOGL4Rp,Nehase 2017,0.0,236.0,493.0,47.77327935222672,2025-08-07,2025-09-05,ET020302,direct
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,2025 Dec,9.0972,40.0255,893.5,30.21,20.21,25.21,7.066,34.4,dWV3IOGL4Rp,Tahesas 2018,0.0,169.0,614.0,27.479674796747965,2025-12-10,2026-01-08,ET020302,direct
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,2025 Oct,9.0972,40.0255,893.5,32.36,22.36,27.36,8.967,27.4,dWV3IOGL4Rp,Tikemet 2018,213.0,176.0,519.0,33.84615384615385,2025-10-11,2025-11-09,ET020302,direct
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,2026 Jan,9.0972,40.0255,893.5,30.27,20.27,25.27,5.859,27.9,dWV3IOGL4Rp,Tir 2018,0.0,99.0,281.0,35.1063829787234,2026-01-09,2026-02-07,ET020302,direct
Afar Region,Zone 3 Zone,Awash Town,2025 Jul,9.0972,40.0255,893.5,33.68,23.68,28.68,100.404,40.0,VuSCloR9ENp,Hamle 2017,11.0,33.0,377.0,8.73015873015873,2025-07-08,2025-08-06,ET020302,direct
Afar Region,Zone 3 Zone,Awash Town,2025 Nov,9.0972,40.0255,893.5,30.9,20.9,25.9,5.104,28.7,VuSCloR9ENp,Hidar 2018,0.0,57.0,673.0,8.456973293768547,2025-11-10,2025-12-09,ET020302,direct
Afar Region,Zone 3 Zone,Awash Town,2025 Sept,9.0972,40.0255,893.5,32.78,22.78,27.78,35.105,38.7,VuSCloR9ENp,Meskerem 2018,0.0,47.0,558.0,8.407871198568873,2025-09-11,2025-10-10,ET020302,direct
Afar Region,Zone 3 Zone,Awash Town,2025 Aug,9.0972,40.0255,893.5,31.98,21.98,26.98,140.839,48.0,VuSCloR9ENp,Nehase 2017,0.0,41.0,583.0,7.02054794520548,2025-08-07,2025-09-05,ET020302,direct
Afar Region,Zone 3 Zone,Awash Town,2025 Dec,9.0972,40.0255,893.5,30.21,20.21,25.21,7.066,34.4,VuSCloR9ENp,Tahesas 2018,0.0,38.0,626.0,6.0606060606060606,2025-12-10,2026-01-08,ET020302,direct
Afar Region,Zone 3 Zone,Awash Town,2025 Oct,9.0972,40.0255,893.5,32.36,22.36,27.36,8.967,27.4,VuSCloR9ENp,Tikemet 2018,0.0,66.0,656.0,10.04566210045662,2025-10-11,2025-11-09,ET020302,direct
Afar Region,Zone 3 Zone,Awash Town,2026 Jan,9.0972,40.0255,893.5,30.27,20.27,25.27,5.859,27.9,VuSCloR9ENp,Tir 2018,0.0,28.0,405.0,6.896551724137931,2026-01-09,2026-02-07,ET020302,direct
Afar Region,Zone 3 Zone,Buremedaytu Woreda,2025 Jul,10.5391,37.049,1802.5,22.26,12.26,17.26,240.151,84.8,bDuL5dlkAmH,Hamle 2017,0.0,16.0,123.0,12.903225806451612,2025-07-08,2025-08-06,ET030710,direct
Afar Region,Zone 3 Zone,Buremedaytu Woreda,2025 Nov,10.5391,37.049,1802.5,23.31,13.31,18.31,17.974,54.9,bDuL5dlkAmH,Hidar 2018,0.0,16.0,107.0,14.814814814814811,2025-11-10,2025-12-09,ET030710,direct
Afar Region,Zone 3 Zone,Buremedaytu Woreda,2025 Sept,10.5391,37.049,1802.5,22.52,12.52,17.52,155.041,81.0,bDuL5dlkAmH,Meskerem 2018,0.0,22.0,125.0,17.46031746031746,2025-09-11,2025-10-10,ET030710,direct
Afar Region,Zone 3 Zone,Buremedaytu Woreda,2025 Aug,10.5391,37.049,1802.5,21.78,11.78,16.78,224.247,86.7,bDuL5dlkAmH,Nehase 2017,0.0,22.0,145.0,15.068493150684931,2025-08-07,2025-09-05,ET030710,direct
Afar Region,Zone 3 Zone,Buremedaytu Woreda,2025 Dec,10.5391,37.049,1802.5,23.85,13.85,18.85,14.872,45.2,bDuL5dlkAmH,Tahesas 2018,0.0,12.0,75.0,15.789473684210526,2025-12-10,2026-01-08,ET030710,direct
Afar Region,Zone 3 Zone,Buremedaytu Woreda,2025 Oct,10.5391,37.049,1802.5,22.62,12.62,17.62,59.768,71.2,bDuL5dlkAmH,Tikemet 2018,1.0,11.0,71.0,15.27777777777778,2025-10-11,2025-11-09,ET030710,direct
Afar Region,Zone 3 Zone,Buremedaytu Woreda,2026 Jan,10.5391,37.049,1802.5,24.75,14.75,19.75,8.846,38.9,bDuL5dlkAmH,Tir 2018,0.0,9.0,61.0,14.516129032258066,2026-01-09,2026-02-07,ET030710,direct
Afar Region,Zone 3 Zone,Dulecha Woreda,2025 Jul,9.4861,40.0593,872.6,34.47,24.47,29.47,109.895,37.3,H456D7vaMwZ,Hamle 2017,3.0,153.0,446.0,34.22818791946309,2025-07-08,2025-08-06,ET020304,direct
Afar Region,Zone 3 Zone,Dulecha Woreda,2025 Nov,9.4861,40.0593,872.6,30.62,20.62,25.62,3.654,30.5,H456D7vaMwZ,Hidar 2018,27.0,204.0,904.0,22.5414364640884,2025-11-10,2025-12-09,ET020304,direct
Afar Region,Zone 3 Zone,Dulecha Woreda,2025 Sept,9.4861,40.0593,872.6,33.12,23.12,28.12,36.935,36.9,H456D7vaMwZ,Meskerem 2018,0.0,262.0,1020.0,25.66111655239961,2025-09-11,2025-10-10,ET020304,direct
Afar Region,Zone 3 Zone,Dulecha Woreda,2025 Aug,9.4861,40.0593,872.6,32.22,22.22,27.22,158.621,48.1,H456D7vaMwZ,Nehase 2017,11.0,165.0,583.0,28.25342465753425,2025-08-07,2025-09-05,ET020304,direct
Afar Region,Zone 3 Zone,Dulecha Woreda,2025 Dec,9.4861,40.0593,872.6,29.73,19.73,24.73,4.777,37.4,H456D7vaMwZ,Tahesas 2018,0.0,111.0,466.0,23.768736616702355,2025-12-10,2026-01-08,ET020304,direct
Afar Region,Zone 3 Zone,Dulecha Woreda,2025 Oct,9.4861,40.0593,872.6,32.59,22.59,27.59,5.96,26.3,H456D7vaMwZ,Tikemet 2018,11.0,201.0,667.0,30.08982035928144,2025-10-11,2025-11-09,ET020304,direct
Afar Region,Zone 3 Zone,Dulecha Woreda,2026 Jan,9.4861,40.0593,872.6,29.74,19.74,24.74,5.537,30.7,H456D7vaMwZ,Tir 2018,0.0,112.0,385.0,29.015544041450777,2026-01-09,2026-02-07,ET020304,direct
Afar Region,Zone 3 Zone,Galalo Woreda,2025 Jul,12.4242,39.9416,973.2,33.89,23.89,28.89,92.864,37.9,oQUoekiIfcl,Hamle 2017,0.0,16.0,127.0,12.5,2025-07-08,2025-08-06,ET020404,direct
Afar Region,Zone 3 Zone,Galalo Woreda,2025 Nov,12.4242,39.9416,973.2,28.42,18.42,23.42,7.975,35.6,oQUoekiIfcl,Hidar 2018,0.0,37.0,246.0,14.979757085020244,2025-11-10,2025-12-09,ET020404,direct
Afar Region,Zone 3 Zone,Galalo Woreda,2025 Sept,12.4242,39.9416,973.2,32.29,22.29,27.29,15.082,34.2,oQUoekiIfcl,Meskerem 2018,0.0,44.0,225.0,19.469026548672566,2025-09-11,2025-10-10,ET020404,direct
Afar Region,Zone 3 Zone,Galalo Woreda,2025 Aug,12.4242,39.9416,973.2,31.66,21.66,26.66,226.84,49.0,oQUoekiIfcl,Nehase 2017,0.0,16.0,108.0,14.678899082568808,2025-08-07,2025-09-05,ET020404,direct
Afar Region,Zone 3 Zone,Galalo Woreda,2025 Dec,12.4242,39.9416,973.2,27.26,17.26,22.26,12.335,44.6,oQUoekiIfcl,Tahesas 2018,0.0,25.0,202.0,12.31527093596059,2025-12-10,2026-01-08,ET020404,direct
Afar Region,Zone 3 Zone,Galalo Woreda,2025 Oct,12.4242,39.9416,973.2,30.65,20.65,25.65,8.219,30.8,oQUoekiIfcl,Tikemet 2018,0.0,30.0,232.0,12.875536480686694,2025-10-11,2025-11-09,ET020404,direct
Afar Region,Zone 3 Zone,Galalo Woreda,2026 Jan,12.4242,39.9416,973.2,27.79,17.79,22.79,14.77,35.9,oQUoekiIfcl,Tir 2018,0.0,30.0,177.0,16.853932584269664,2026-01-09,2026-02-07,ET020404,direct
Afar Region,Zone 3 Zone,Gewane Woreda,2025 Jul,10.4878,40.7655,684.8,36.32,26.32,31.32,76.417,34.7,RSk0ieSCH4R,Hamle 2017,0.0,28.0,182.0,15.300546448087433,2025-07-08,2025-08-06,ET020303,direct
Afar Region,Zone 3 Zone,Gewane Woreda,2025 Nov,10.4878,40.7655,684.8,30.63,20.63,25.63,4.454,36.3,RSk0ieSCH4R,Hidar 2018,20.0,44.0,118.0,36.97478991596639,2025-11-10,2025-12-09,ET020303,direct
Afar Region,Zone 3 Zone,Gewane Woreda,2025 Sept,10.4878,40.7655,684.8,34.36,24.36,29.36,49.743,37.3,RSk0ieSCH4R,Meskerem 2018,0.0,47.0,322.0,14.551083591331269,2025-09-11,2025-10-10,ET020303,direct
Afar Region,Zone 3 Zone,Gewane Woreda,2025 Aug,10.4878,40.7655,684.8,33.02,23.02,28.02,121.265,51.5,RSk0ieSCH4R,Nehase 2017,0.0,61.0,243.0,25.0,2025-08-07,2025-09-05,ET020303,direct
Afar Region,Zone 3 Zone,Gewane Woreda,2025 Dec,10.4878,40.7655,684.8,29.59,19.59,24.59,6.139,43.5,RSk0ieSCH4R,Tahesas 2018,0.0,40.0,107.0,37.03703703703704,2025-12-10,2026-01-08,ET020303,direct
Afar Region,Zone 3 Zone,Gewane Woreda,2025 Oct,10.4878,40.7655,684.8,33.31,23.31,28.31,3.83,29.8,RSk0ieSCH4R,Tikemet 2018,0.0,60.0,259.0,23.076923076923077,2025-10-11,2025-11-09,ET020303,direct
Afar Region,Zone 3 Zone,Gewane Woreda,2026 Jan,10.4878,40.7655,684.8,29.48,19.48,24.48,6.587,37.7,RSk0ieSCH4R,Tir 2018,0.0,71.0,278.0,25.448028673835125,2026-01-09,2026-02-07,ET020303,direct
Afar Region,Zone 3 Zone,Hanruka Woreda,2025 Jul,9.5692,40.4651,808.8,35.45,25.45,30.45,77.255,37.7,kUBmAJ79D7e,Hamle 2017,0.0,81.0,376.0,21.485411140583555,2025-07-08,2025-08-06,ET020307,direct
Afar Region,Zone 3 Zone,Hanruka Woreda,2025 Nov,9.5692,40.4651,808.8,31.29,21.29,26.29,3.158,33.0,kUBmAJ79D7e,Hidar 2018,0.0,92.0,323.0,28.39506172839506,2025-11-10,2025-12-09,ET020307,direct
Afar Region,Zone 3 Zone,Hanruka Woreda,2025 Sept,9.5692,40.4651,808.8,34.01,24.01,29.01,42.765,38.7,kUBmAJ79D7e,Meskerem 2018,0.0,131.0,539.0,24.25925925925926,2025-09-11,2025-10-10,ET020307,direct
Afar Region,Zone 3 Zone,Hanruka Woreda,2025 Aug,9.5692,40.4651,808.8,32.96,22.96,27.96,139.336,49.4,kUBmAJ79D7e,Nehase 2017,0.0,76.0,403.0,18.81188118811881,2025-08-07,2025-09-05,ET020307,direct
Afar Region,Zone 3 Zone,Hanruka Woreda,2025 Dec,9.5692,40.4651,808.8,30.33,20.33,25.33,4.898,39.4,kUBmAJ79D7e,Tahesas 2018,12.0,99.0,467.0,21.153846153846153,2025-12-10,2026-01-08,ET020307,direct
Afar Region,Zone 3 Zone,Hanruka Woreda,2025 Oct,9.5692,40.4651,808.8,33.42,23.42,28.42,7.539,28.4,kUBmAJ79D7e,Tikemet 2018,0.0,161.0,522.0,30.78393881453155,2025-10-11,2025-11-09,ET020307,direct
Afar Region,Zone 3 Zone,Hanruka Woreda,2026 Jan,9.5692,40.4651,808.8,30.18,20.18,25.18,5.48,32.7,kUBmAJ79D7e,Tir 2018,0.0,87.0,365.0,23.770491803278688,2026-01-09,2026-02-07,ET020307,direct
Afar Region,Zone 4 Zone,Awura Woreda,2025 Jul,12.0489,40.3163,791.3,36.56,26.56,31.56,68.475,32.5,dGwbBn4RNU8,Hamle 2017,0.0,103.0,404.0,25.432098765432094,2025-07-08,2025-08-06,ET020401,direct
Afar Region,Zone 4 Zone,Awura Woreda,2025 Nov,12.0489,40.3163,791.3,30.14,20.14,25.14,8.426,36.4,dGwbBn4RNU8,Hidar 2018,0.0,207.0,619.0,33.387096774193544,2025-11-10,2025-12-09,ET020401,direct
Afar Region,Zone 4 Zone,Awura Woreda,2025 Sept,12.0489,40.3163,791.3,34.41,24.41,29.41,22.221,35.0,dGwbBn4RNU8,Meskerem 2018,0.0,226.0,639.0,35.3125,2025-09-11,2025-10-10,ET020401,direct
Afar Region,Zone 4 Zone,Awura Woreda,2025 Aug,12.0489,40.3163,791.3,33.2,23.2,28.2,168.52,49.5,dGwbBn4RNU8,Nehase 2017,0.0,111.0,499.0,22.2,2025-08-07,2025-09-05,ET020401,direct
Afar Region,Zone 4 Zone,Awura Woreda,2025 Dec,12.0489,40.3163,791.3,28.86,18.86,23.86,13.794,44.9,dGwbBn4RNU8,Tahesas 2018,0.0,168.0,474.0,35.368421052631575,2025-12-10,2026-01-08,ET020401,direct
Afar Region,Zone 4 Zone,Awura Woreda,2025 Oct,12.0489,40.3163,791.3,32.9,22.9,27.9,4.74,30.4,dGwbBn4RNU8,Tikemet 2018,0.0,211.0,654.0,32.213740458015266,2025-10-11,2025-11-09,ET020401,direct
Afar Region,Zone 4 Zone,Awura Woreda,2026 Jan,12.0489,40.3163,791.3,29.15,19.15,24.15,13.582,38.0,dGwbBn4RNU8,Tir 2018,4.0,127.0,507.0,25.0,2026-01-09,2026-02-07,ET020401,direct
Afar Region,Zone 4 Zone,Ewa Woreda,2025 Jul,10.4878,40.7655,684.8,36.32,26.32,31.32,76.417,34.7,X2bAk3usZeC,Hamle 2017,0.0,59.0,221.0,26.576576576576574,2025-07-08,2025-08-06,ET020303,direct
Afar Region,Zone 4 Zone,Ewa Woreda,2025 Nov,10.4878,40.7655,684.8,30.63,20.63,25.63,4.454,36.3,X2bAk3usZeC,Hidar 2018,0.0,236.0,529.0,44.528301886792455,2025-11-10,2025-12-09,ET020303,direct
Afar Region,Zone 4 Zone,Ewa Woreda,2025 Sept,10.4878,40.7655,684.8,34.36,24.36,29.36,49.743,37.3,X2bAk3usZeC,Meskerem 2018,0.0,212.0,617.0,34.3042071197411,2025-09-11,2025-10-10,ET020303,direct
Afar Region,Zone 4 Zone,Ewa Woreda,2025 Aug,10.4878,40.7655,684.8,33.02,23.02,28.02,121.265,51.5,X2bAk3usZeC,Nehase 2017,0.0,62.0,245.0,25.203252032520325,2025-08-07,2025-09-05,ET020303,direct
Afar Region,Zone 4 Zone,Ewa Woreda,2025 Dec,10.4878,40.7655,684.8,29.59,19.59,24.59,6.139,43.5,X2bAk3usZeC,Tahesas 2018,0.0,172.0,562.0,30.550621669627,2025-12-10,2026-01-08,ET020303,direct
Afar Region,Zone 4 Zone,Ewa Woreda,2025 Oct,10.4878,40.7655,684.8,33.31,23.31,28.31,3.83,29.8,X2bAk3usZeC,Tikemet 2018,0.0,271.0,709.0,38.16901408450704,2025-10-11,2025-11-09,ET020303,direct
Afar Region,Zone 4 Zone,Ewa Woreda,2026 Jan,10.4878,40.7655,684.8,29.48,19.48,24.48,6.587,37.7,X2bAk3usZeC,Tir 2018,0.0,104.0,407.0,25.49019607843137,2026-01-09,2026-02-07,ET020303,direct
Afar Region,Zone 4 Zone,Gulina Woreda,2025 Jul,12.181,39.9822,903.9,36.46,26.46,31.46,89.885,33.8,qLs8xRHQuzD,Hamle 2017,14.0,85.0,198.0,42.71356783919598,2025-07-08,2025-08-06,ET020405,direct
Afar Region,Zone 4 Zone,Gulina Woreda,2025 Nov,12.181,39.9822,903.9,30.27,20.27,25.27,11.058,35.1,qLs8xRHQuzD,Hidar 2018,0.0,158.0,443.0,35.585585585585584,2025-11-10,2025-12-09,ET020405,direct
Afar Region,Zone 4 Zone,Gulina Woreda,2025 Sept,12.181,39.9822,903.9,34.61,24.61,29.61,14.219,32.6,qLs8xRHQuzD,Meskerem 2018,18.0,134.0,353.0,37.85310734463277,2025-09-11,2025-10-10,ET020405,direct
Afar Region,Zone 4 Zone,Gulina Woreda,2025 Aug,12.181,39.9822,903.9,33.81,23.81,28.81,213.472,46.1,qLs8xRHQuzD,Nehase 2017,4.0,74.0,189.0,38.94736842105263,2025-08-07,2025-09-05,ET020405,direct
Afar Region,Zone 4 Zone,Gulina Woreda,2025 Dec,12.181,39.9822,903.9,29.13,19.13,24.13,15.082,43.6,qLs8xRHQuzD,Tahesas 2018,4.0,95.0,218.0,43.37899543378995,2025-12-10,2026-01-08,ET020405,direct
Afar Region,Zone 4 Zone,Gulina Woreda,2025 Oct,12.181,39.9822,903.9,32.84,22.84,27.84,8.967,29.9,qLs8xRHQuzD,Tikemet 2018,11.0,132.0,287.0,45.83333333333333,2025-10-11,2025-11-09,ET020405,direct
Afar Region,Zone 4 Zone,Gulina Woreda,2026 Jan,12.181,39.9822,903.9,29.61,19.61,24.61,14.85,35.7,qLs8xRHQuzD,Tir 2018,0.0,70.0,251.0,27.77777777777778,2026-01-09,2026-02-07,ET020405,direct
Afar Region,Zone 4 Zone,Mebay Woreda,2025 Jul,11.9428,40.2914,776.74,36.39,26.39,31.39,78.127,33.82,FiL6RbJukdf,Hamle 2017,0.0,0.0,0.0,0.0,2025-07-08,2025-08-06,,imp_z_m
Afar Region,Zone 4 Zone,Mebay Woreda,2025 Nov,11.9428,40.2914,776.74,30.45,20.45,25.45,7.756,34.92,FiL6RbJukdf,Hidar 2018,0.0,0.0,0.0,0.0,2025-11-10,2025-12-09,,imp_z_m
Afar Region,Zone 4 Zone,Mebay Woreda,2025 Sept,11.9428,40.2914,776.74,34.65,24.65,29.65,23.752,33.9,FiL6RbJukdf,Meskerem 2018,0.0,0.0,0.0,0.0,2025-09-11,2025-10-10,,imp_z_m
Afar Region,Zone 4 Zone,Mebay Woreda,2025 Aug,11.9428,40.2914,776.74,33.53,23.53,28.53,176.804,47.94,FiL6RbJukdf,Nehase 2017,0.0,0.0,0.0,0.0,2025-08-07,2025-09-05,,imp_z_m
Afar Region,Zone 4 Zone,Mebay Woreda,2025 Dec,11.9428,40.2914,776.74,29.19,19.19,24.19,11.475,43.34,FiL6RbJukdf,Tahesas 2018,0.0,0.0,0.0,0.0,2025-12-10,2026-01-08,,imp_z_m
Afar Region,Zone 4 Zone,Mebay Woreda,2025 Oct,11.9428,40.2914,776.74,33.06,23.06,28.06,5.979,29.76,FiL6RbJukdf,Tikemet 2018,0.0,0.0,0.0,0.0,2025-10-11,2025-11-09,,imp_z_m
Afar Region,Zone 4 Zone,Mebay Woreda,2026 Jan,11.9428,40.2914,776.74,29.52,19.52,24.52,12.675,36.3,FiL6RbJukdf,Tir 2018,0.0,0.0,0.0,0.0,2026-01-09,2026-02-07,,imp_z_m
