Region,Zone,Woreda,Period,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,ADM3_PCODE,climate_source
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2023 Jul,8.9744,38.8093,2279.0,20.48,10.48,15.48,258.719,86.3,Bqq3KNXFksZ,Hamle 2015,15.0,72.0,450.0,15.96452328159645,2023-07-08,2023-08-06,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2023 Nov,8.9744,38.8093,2279.0,20.19,10.19,15.19,8.689,56.1,Bqq3KNXFksZ,Hidar 2016,4.0,93.0,680.0,13.656387665198238,2023-11-11,2023-12-10,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2024 Mar,8.9744,38.8093,2279.0,22.86,12.86,17.86,101.041,61.6,Bqq3KNXFksZ,Megabit 2016,15.0,65.0,475.0,13.655462184873947,2024-03-10,2024-04-08,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2023 Sept,8.9744,38.8093,2279.0,20.67,10.67,15.67,140.092,75.8,Bqq3KNXFksZ,Meskerem 2016,4.0,63.0,567.0,11.091549295774648,2023-09-12,2023-10-11,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2024 Apr,8.9744,38.8093,2279.0,22.57,12.57,17.57,89.587,69.9,Bqq3KNXFksZ,Miazia 2016,18.0,77.0,485.0,15.843621399176955,2024-04-09,2024-05-08,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2023 Aug,8.9744,38.8093,2279.0,20.51,10.51,15.51,228.531,84.9,Bqq3KNXFksZ,Nehase 2015,14.0,52.0,467.0,11.11111111111111,2023-08-07,2023-09-05,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2024 Jun,8.9744,38.8093,2279.0,21.53,11.53,16.53,187.5,73.1,Bqq3KNXFksZ,Sene 2016,10.0,147.0,643.0,22.82608695652174,2024-06-08,2024-07-07,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2023 Dec,8.9744,38.8093,2279.0,21.1,11.1,16.1,7.958,50.0,Bqq3KNXFksZ,Tahesas 2016,9.0,57.0,459.0,12.391304347826088,2023-12-11,2024-01-09,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2023 Oct,8.9744,38.8093,2279.0,20.46,10.46,15.46,21.818,61.0,Bqq3KNXFksZ,Tikemet 2016,17.0,74.0,629.0,11.746031746031743,2023-10-12,2023-11-10,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2024 Jan,8.9744,38.8093,2279.0,21.95,11.95,16.95,32.149,51.2,Bqq3KNXFksZ,Tir 2016,13.0,73.0,442.0,16.478555304740404,2024-01-10,2024-02-08,ET140104,direct
Addis Ababa City Administration,Bole Sub City,Bole Sub City,2024 Feb,8.9744,38.8093,2279.0,22.62,12.62,17.62,90.913,54.4,Bqq3KNXFksZ,Yekatit 2016,23.0,77.0,461.0,16.666666666666664,2024-02-09,2024-03-09,ET140104,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2024 May,9.0707,38.7392,2675.6,20.87,10.87,15.87,54.942,66.7,fP7LbnZr3ef,Ginbot 2016,10.0,45.0,226.0,19.823788546255507,2024-05-09,2024-06-07,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2023 Jul,9.0707,38.7392,2675.6,18.86,8.86,13.86,295.874,87.9,fP7LbnZr3ef,Hamle 2015,7.0,40.0,184.0,21.62162162162162,2023-07-08,2023-08-06,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2023 Nov,9.0707,38.7392,2675.6,18.99,8.99,13.99,4.293,55.0,fP7LbnZr3ef,Hidar 2016,5.0,44.0,205.0,21.35922330097087,2023-11-11,2023-12-10,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2024 Mar,9.0707,38.7392,2675.6,20.97,10.97,15.97,66.163,64.2,fP7LbnZr3ef,Megabit 2016,11.0,35.0,160.0,21.73913043478261,2024-03-10,2024-04-08,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2023 Sept,9.0707,38.7392,2675.6,18.95,8.95,13.95,139.742,77.1,fP7LbnZr3ef,Meskerem 2016,4.0,36.0,170.0,21.052631578947366,2023-09-12,2023-10-11,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2024 Apr,9.0707,38.7392,2675.6,20.96,10.96,15.96,66.176,70.6,fP7LbnZr3ef,Miazia 2016,0.0,25.0,147.0,16.89189189189189,2024-04-09,2024-05-08,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2023 Aug,9.0707,38.7392,2675.6,18.76,8.76,13.76,262.682,87.1,fP7LbnZr3ef,Nehase 2015,35.0,41.0,199.0,20.5,2023-08-07,2023-09-05,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2024 Jun,9.0707,38.7392,2675.6,19.74,9.74,14.74,168.871,75.5,fP7LbnZr3ef,Sene 2016,24.0,76.0,237.0,31.932773109243698,2024-06-08,2024-07-07,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2023 Dec,9.0707,38.7392,2675.6,19.64,9.64,14.64,5.763,49.7,fP7LbnZr3ef,Tahesas 2016,8.0,31.0,162.0,19.018404907975462,2023-12-11,2024-01-09,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2023 Oct,9.0707,38.7392,2675.6,19.04,9.04,14.04,4.752,60.8,fP7LbnZr3ef,Tikemet 2016,4.0,39.0,203.0,19.11764705882353,2023-10-12,2023-11-10,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2024 Jan,9.0707,38.7392,2675.6,20.29,10.29,15.29,26.407,51.9,fP7LbnZr3ef,Tir 2016,15.0,49.0,134.0,36.2962962962963,2024-01-10,2024-02-08,ET140110,direct
Addis Ababa City Administration,Gulele Sub City,Gulele Sub City,2024 Feb,9.0707,38.7392,2675.6,20.73,10.73,15.73,67.615,57.1,fP7LbnZr3ef,Yekatit 2016,17.0,42.0,190.0,21.98952879581152,2024-02-09,2024-03-09,ET140110,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2024 May,9.0,38.7594,2328.0,22.62,12.62,17.62,59.779,65.1,aeTzP0ST2hq,Ginbot 2016,0.0,70.0,712.0,9.817671809256662,2024-05-09,2024-06-07,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2023 Jul,9.0,38.7594,2328.0,20.48,10.48,15.48,269.227,86.3,aeTzP0ST2hq,Hamle 2015,3.0,111.0,643.0,17.236024844720497,2023-07-08,2023-08-06,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2023 Nov,9.0,38.7594,2328.0,20.19,10.19,15.19,8.487,56.1,aeTzP0ST2hq,Hidar 2016,1.0,57.0,641.0,8.878504672897195,2023-11-11,2023-12-10,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2024 Mar,9.0,38.7594,2328.0,22.86,12.86,17.86,78.379,61.6,aeTzP0ST2hq,Megabit 2016,0.0,59.0,886.0,6.6516347237880495,2024-03-10,2024-04-08,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2023 Sept,9.0,38.7594,2328.0,20.67,10.67,15.67,137.182,75.8,aeTzP0ST2hq,Meskerem 2016,42.0,70.0,431.0,16.203703703703702,2023-09-12,2023-10-11,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2024 Apr,9.0,38.7594,2328.0,22.57,12.57,17.57,75.47,69.9,aeTzP0ST2hq,Miazia 2016,0.0,58.0,781.0,7.41687979539642,2024-04-09,2024-05-08,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2023 Aug,9.0,38.7594,2328.0,20.51,10.51,15.51,234.799,84.9,aeTzP0ST2hq,Nehase 2015,4.0,87.0,733.0,11.852861035422343,2023-08-07,2023-09-05,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2024 Jun,9.0,38.7594,2328.0,21.53,11.53,16.53,169.938,73.1,aeTzP0ST2hq,Sene 2016,3.0,106.0,992.0,10.67472306143001,2024-06-08,2024-07-07,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2023 Dec,9.0,38.7594,2328.0,21.1,11.1,16.1,6.635,50.0,aeTzP0ST2hq,Tahesas 2016,0.0,56.0,715.0,7.82122905027933,2023-12-11,2024-01-09,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2023 Oct,9.0,38.7594,2328.0,20.46,10.46,15.46,13.094,61.0,aeTzP0ST2hq,Tikemet 2016,4.0,50.0,567.0,8.80281690140845,2023-10-12,2023-11-10,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2024 Jan,9.0,38.7594,2328.0,21.95,11.95,16.95,27.214,51.2,aeTzP0ST2hq,Tir 2016,1.0,74.0,687.0,10.755813953488373,2024-01-10,2024-02-08,ET140106,direct
Addis Ababa City Administration,Kirkos Sub City,Kirkos Sub City,2024 Feb,9.0,38.7594,2328.0,22.62,12.62,17.62,72.367,54.4,aeTzP0ST2hq,Yekatit 2016,0.0,78.0,705.0,11.048158640226628,2024-02-09,2024-03-09,ET140106,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2024 May,8.9932,38.6852,2400.0,22.19,12.19,17.19,56.256,64.9,R6nsx1xB8wq,Ginbot 2016,2.0,82.0,526.0,15.55977229601518,2024-05-09,2024-06-07,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2023 Jul,8.9932,38.6852,2400.0,19.97,9.97,14.97,269.836,86.4,R6nsx1xB8wq,Hamle 2015,0.0,30.0,276.0,10.830324909747292,2023-07-08,2023-08-06,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2023 Nov,8.9932,38.6852,2400.0,20.02,10.02,15.02,20.735,54.9,R6nsx1xB8wq,Hidar 2016,0.0,48.0,378.0,12.66490765171504,2023-11-11,2023-12-10,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2024 Mar,8.9932,38.6852,2400.0,22.5,12.5,17.5,66.315,60.5,R6nsx1xB8wq,Megabit 2016,2.0,35.0,430.0,8.120649651972158,2024-03-10,2024-04-08,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2023 Sept,8.9932,38.6852,2400.0,20.12,10.12,15.12,141.756,76.2,R6nsx1xB8wq,Meskerem 2016,0.0,50.0,367.0,13.586956521739127,2023-09-12,2023-10-11,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2024 Apr,8.9932,38.6852,2400.0,22.28,12.28,17.28,64.949,68.6,R6nsx1xB8wq,Miazia 2016,5.0,47.0,435.0,10.77981651376147,2024-04-09,2024-05-08,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2023 Aug,8.9932,38.6852,2400.0,19.92,9.92,14.92,236.266,85.4,R6nsx1xB8wq,Nehase 2015,7.0,49.0,372.0,13.136729222520108,2023-08-07,2023-09-05,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2024 Jun,8.9932,38.6852,2400.0,21.04,11.04,16.04,165.871,73.3,R6nsx1xB8wq,Sene 2016,6.0,133.0,585.0,22.696245733788395,2024-06-08,2024-07-07,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2023 Dec,8.9932,38.6852,2400.0,20.81,10.81,15.81,6.581,48.7,R6nsx1xB8wq,Tahesas 2016,3.0,31.0,418.0,7.398568019093078,2023-12-11,2024-01-09,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2023 Oct,8.9932,38.6852,2400.0,20.15,10.15,15.15,16.019,60.6,R6nsx1xB8wq,Tikemet 2016,3.0,36.0,341.0,10.526315789473683,2023-10-12,2023-11-10,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2024 Jan,8.9932,38.6852,2400.0,21.59,11.59,16.59,28.358,50.1,R6nsx1xB8wq,Tir 2016,3.0,53.0,422.0,12.529550827423169,2024-01-10,2024-02-08,ET140103,direct
Addis Ababa City Administration,Kolfe Subcity,Kolfe Subcity,2024 Feb,8.9932,38.6852,2400.0,22.22,12.22,17.22,69.692,53.7,R6nsx1xB8wq,Yekatit 2016,2.0,48.0,406.0,11.793611793611792,2024-02-09,2024-03-09,ET140103,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2024 May,9.0048,38.8701,2371.5,22.59,12.59,17.59,53.77,64.2,j59J2d3Ym3C,Ginbot 2016,12.0,98.0,646.0,15.146831530139105,2024-05-09,2024-06-07,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2023 Jul,9.0048,38.8701,2371.5,20.42,10.42,15.42,266.054,86.1,j59J2d3Ym3C,Hamle 2015,2.0,169.0,556.0,30.341113105924595,2023-07-08,2023-08-06,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2023 Nov,9.0048,38.8701,2371.5,19.85,9.85,14.85,3.619,57.3,j59J2d3Ym3C,Hidar 2016,2.0,74.0,575.0,12.84722222222222,2023-11-11,2023-12-10,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2024 Mar,9.0048,38.8701,2371.5,22.73,12.73,17.73,72.267,61.8,j59J2d3Ym3C,Megabit 2016,18.0,69.0,579.0,11.89655172413793,2024-03-10,2024-04-08,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2023 Sept,9.0048,38.8701,2371.5,20.52,10.52,15.52,113.008,75.7,j59J2d3Ym3C,Meskerem 2016,0.0,107.0,717.0,14.9025069637883,2023-09-12,2023-10-11,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2024 Apr,9.0048,38.8701,2371.5,22.44,12.44,17.44,65.872,70.1,j59J2d3Ym3C,Miazia 2016,7.0,80.0,567.0,14.084507042253522,2024-04-09,2024-05-08,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2023 Aug,9.0048,38.8701,2371.5,20.39,10.39,15.39,231.384,85.0,j59J2d3Ym3C,Nehase 2015,10.0,106.0,554.0,19.0990990990991,2023-08-07,2023-09-05,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2024 Jun,9.0048,38.8701,2371.5,21.54,11.54,16.54,169.181,72.2,j59J2d3Ym3C,Sene 2016,57.0,155.0,742.0,20.861372812920592,2024-06-08,2024-07-07,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2023 Dec,9.0048,38.8701,2371.5,20.68,10.68,15.68,3.585,51.2,j59J2d3Ym3C,Tahesas 2016,2.0,87.0,562.0,15.452930728241562,2023-12-11,2024-01-09,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2023 Oct,9.0048,38.8701,2371.5,20.26,10.26,15.26,5.198,61.2,j59J2d3Ym3C,Tikemet 2016,2.0,67.0,626.0,10.685805422647528,2023-10-12,2023-11-10,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2024 Jan,9.0048,38.8701,2371.5,21.63,11.63,16.63,19.877,52.1,j59J2d3Ym3C,Tir 2016,2.0,98.0,550.0,17.78584392014519,2024-01-10,2024-02-08,ET140111,direct
Addis Ababa City Administration,Lemi Kura Sub City,Lemi Kura Sub City,2024 Feb,9.0048,38.8701,2371.5,22.44,12.44,17.44,62.348,54.9,j59J2d3Ym3C,Yekatit 2016,15.0,115.0,588.0,19.524617996604416,2024-02-09,2024-03-09,ET140111,direct
Addis Ababa City Administration,Lideta Sub City,Lideta Sub City,2024 May,9.0024,38.7315,2331.2,22.19,12.19,17.19,59.779,64.9,veWjz5L6CYU,Ginbot 2016,1.0,36.0,275.0,13.043478260869565,2024-05-09,2024-06-07,ET140105,direct
Addis Ababa City Administration,Lideta Sub City,Lideta Sub City,2023 Jul,9.0024,38.7315,2331.2,19.97,9.97,14.97,269.227,86.4,veWjz5L6CYU,Hamle 2015,0.0,35.0,313.0,11.146496815286625,2023-07-08,2023-08-06,ET140105,direct
Addis Ababa City Administration,Lideta Sub City,Lideta Sub City,2023 Nov,9.0024,38.7315,2331.2,20.02,10.02,15.02,8.487,54.9,veWjz5L6CYU,Hidar 2016,0.0,22.0,208.0,10.526315789473683,2023-11-11,2023-12-10,ET140105,direct
Addis Ababa City Administration,Lideta Sub City,Lideta Sub City,2024 Mar,9.0024,38.7315,2331.2,22.5,12.5,17.5,78.379,60.5,veWjz5L6CYU,Megabit 2016,0.0,23.0,215.0,10.648148148148149,2024-03-10,2024-04-08,ET140105,direct
